1908,-26,153,180,-62,-104,166,40,193,80,86,53,0
1909,-26,153,180,-62,-104,166,40,200,80,93,53,0
1910,-20,156,176,-68,-98,165,46,193,86,86,53,-6
1911,-13,160,173,-73,-93,166,53,186,80,80,53,-13
1912,-6,160,166,-76,-86,162,53,193,86,86,60,-13
1913,-13,160,173,-73,-93,166,53,186,93,93,66,0
1914,-16,150,166,-66,-92,158,46,180,80,93,60,-6
1915,-20,146,166,-62,-93,156,40,186,80,93,53,-13
1916,-22,140,162,-58,-93,150,46,193,100,106,66,-6
1917,-26,140,166,-56,-97,153,40,200,106,106,66,13
1918,-20,146,166,-62,-93,156,40,200,106,120,66,13
1919,-20,146,166,-62,-93,156,40,200,106,120,80,13
1920,-24,146,170,-61,-97,158,46,200,100,113,73,0
1921,-20,140,160,-60,-90,149,53,213,106,106,66,0
1922,-22,137,160,-57,-92,148,46,220,106,120,73,0
1923,-20,133,153,-56,-86,142,40,226,106,120,80,0
1924,-20,140,160,-60,-90,149,40,240,100,113,80,0
1925,-13,153,166,-69,-90,160,40,253,120,120,80,0
1926,-13,162,176,-74,-94,169,33,266,126,120,73,6
1927,-6,166,173,-80,-90,169,26,266,133,133,80,13
1928,-2,173,176,-85,-89,174,46,260,140,133,86,13
1929,-13,166,180,-76,-97,173,40,253,146,133,93,26
1930,-13,169,182,-77,-98,176,53,253,140,146,93,33
1931,-20,166,186,-73,-104,176,40,253,133,146,93,26
1932,-22,160,182,-68,-102,170,46,266,133,146,93,20
1933,-26,153,180,-62,-104,166,53,266,133,146,93,13
1934,-20,153,173,-66,-97,162,40,260,146,146,100,20
1935,-20,153,173,-66,-97,162,40,266,133,146,93,13
1936,-10,153,164,-70,-88,158,46,273,146,146,86,20
1937,0,160,160,-80,-80,160,53,293,146,146,80,26
1938,9,162,153,-85,-72,157,40,300,146,153,86,26
1939,13,166,153,-89,-70,160,40,306,146,146,106,40
1940,6,173,166,-89,-80,169,40,320,160,146,106,46
1941,6,173,166,-89,-80,169,40,333,160,160,106,53
1942,6,173,166,-89,-80,169,33,326,153,160,113,60
1943,6,173,166,-89,-80,169,40,320,146,160,120,66
1944,0,170,170,-85,-85,170,53,326,140,160,120,66
1945,-6,166,173,-80,-90,169,53,320,146,160,120,66
1946,-6,164,170,-78,-89,166,53,320,146,173,133,66
1947,-6,166,173,-80,-90,169,66,320,146,173,133,80
1948,-13,160,173,-73,-93,166,60,333,153,180,133,80
1949,0,160,160,-80,-80,160,66,333,160,186,133,80
1950,-6,157,164,-74,-85,160,80,333,180,193,140,93
1951,-6,146,153,-69,-80,149,80,333,186,200,146,93
1952,-6,146,153,-69,-80,149,80,340,193,213,160,100
1953,-6,146,153,-69,-80,149,80,333,200,213,160,106
1954,-2,144,146,-70,-74,145,86,333,206,213,166,100
1955,-6,140,146,-66,-77,142,93,333,200,213,173,93
1956,6,146,140,-76,-66,142,86,353,193,206,166,100
1957,13,146,133,-80,-60,140,80,360,200,213,160,93
1958,13,137,124,-74,-56,130,80,366,186,200,160,93
1959,13,126,113,-69,-50,120,80,373,200,200,160,93
1960,16,130,114,-73,-49,122,80,380,200,213,160,100
1961,13,126,113,-69,-50,120,93,386,200,213,160,106
1962,10,129,118,-69,-54,124,80,400,206,213,160,106
1963,13,140,126,-76,-57,133,80,400,213,213,173,106
1964,4,146,142,-74,-69,144,93,406,226,233,173,126
1965,-13,146,160,-66,-86,153,93,400,226,240,186,133
1966,2,162,160,-82,-78,161,73,400,246,240,193,133
1967,26,180,153,-102,-64,166,66,413,253,240,200,133
1968,30,184,153,-106,-61,168,80,420,253,253,193,146
1969,20,180,160,-100,-70,169,80,426,253,253,200,146
1970,29,180,150,-104,-61,165,66,426,260,253,200,146
1971,26,180,153,-102,-64,166,66,440,266,253,200,146
1972,17,180,162,-98,-73,170,73,440,280,266,200,140
1973,6,180,173,-93,-84,176,66,440,280,266,200,133
1974,22,184,161,-102,-69,172,66,433,280,266,213,146
1975,20,180,160,-100,-70,169,66,426,280,266,213,146
1976,33,189,156,-110,-61,172,73,433,280,273,220,146
1977,40,200,160,-120,-60,180,80,440,293,293,240,160
1978,42,206,164,-124,-61,185,80,453,300,300,246,173
1979,46,213,166,-129,-60,189,80,453,306,306,253,186
1980,30,213,182,-121,-76,197,80,453,300,300,246,180
1981,20,213,193,-116,-86,202,80,453,306,293,253,186
1982,29,213,184,-121,-77,198,73,446,306,300,253,180
1983,40,206,166,-122,-64,186,80,453,306,293,253,173
1984,40,216,176,-128,-68,196,80,460,306,293,260,186
1985,46,220,173,-133,-64,196,80,466,306,306,253,186
1986,42,222,180,-132,-69,201,80,473,320,306,246,186
1987,46,226,180,-136,-66,202,80,480,320,306,253,186
1988,57,236,178,-146,-61,206,73,500,326,306,260,186
1989,46,246,200,-146,-77,222,66,506,346,320,266,200
1990,50,250,200,-150,-74,225,66,500,340,320,280,193
1991,46,246,200,-146,-77,222,66,506,346,320,280,200
1992,46,256,209,-150,-81,232,66,506,353,333,280,206
1993,53,266,213,-160,-80,240,66,506,360,333,293,213
1994,50,266,216,-158,-82,241,66,520,360,333,286,206
1995,53,266,213,-160,-80,240,66,520,360,333,280,200
1996,50,260,209,-154,-80,234,66,506,360,333,280,206
1997,53,260,206,-156,-77,233,66,506,360,346,293,200
1998,53,264,210,-158,-78,237,73,520,366,340,300,213
1999,60,266,206,-162,-73,236,80,520,360,333,306,213
2000,64,269,205,-166,-70,237,86,513,366,340,306,213
2001,66,280,213,-173,-73,246,93,520,373,360,320,226
2002,57,289,232,-173,-88,260,86,540,373,360,320,233
2003,60,300,240,-180,-90,269,80,560,386,360,333,240
2004,73,309,236,-190,-81,272,80,580,386,373,333,253
2005,80,313,233,-196,-77,273,80,586,386,373,333,253
2006,86,313,226,-200,-70,269,66,606,386,373,326,253
2007,93,313,220,-202,-64,266,66,613,386,373,333,253
2008,93,310,217,-201,-62,264,66,606,386,380,333,266
2009,100,313,213,-206,-57,262,66,613,386,373,333,253
2010,109,320,210,-214,-50,265,66,606,386,373,333,266
2011,113,313,200,-213,-44,256,66,613,400,373,333,266
2012,113,316,202,-214,-45,258,73,633,406,386,346,266
2013,113,326,213,-220,-50,269,80,640,413,386,346,266
2014,110,333,222,-221,-56,277,80,633,413,386,346,280
2015,113,333,220,-222,-53,276,80,626,413,386,346,280
2016,116,326,210,-221,-48,268,66,626,406,380,340,273
2017,120,333,213,-226,-46,273,53,640,400,373,346,266
2018,129,340,210,-234,-41,274,53,646,406,380,353,280
2019,153,353,200,-253,-24,276,40,653,413,386,360,280
2020,150,357,206,-253,-28,281,40,653,413,393,360,286
2021,146,353,206,-249,-30,280,26,653,413,400,360,293
2022,150,356,205,-253,-28,280,26,653,420,400,360,293
2023,146,366,220,-256,-37,293,40,653,426,400,373,293
2024,156,373,217,-264,-30,294,40,660,426,406,373,313
2025,160,393,233,-276,-37,313,53,653,426,400,373,320
2026,157,389,232,-273,-37,310,66,660,426,400,380,300
2027,153,386,233,-269,-40,309,66,666,426,400,386,306
2028,153,386,233,-269,-40,309,53,660,420,380,386,306
2029,153,380,226,-266,-37,302,53,653,413,386,373,306
2030,153,366,213,-260,-30,289,46,660,420,373,380,300
2031,153,360,206,-256,-26,282,40,666,413,373,373,293
2032,156,362,206,-258,-25,284,40,666,413,373,373,300
2033,166,373,206,-269,-20,289,40,653,413,373,373,306
2034,166,369,202,-268,-18,285,46,653,406,373,373,306
2035,160,373,213,-266,-26,293,53,653,400,373,373,306
2036,160,370,210,-265,-25,290,53,646,400,366,373,300
2037,160,373,213,-266,-26,293,53,653,400,360,373,293
2038,160,369,209,-264,-25,289,46,646,393,360,366,293
2039,160,373,213,-266,-26,293,53,653,400,360,373,293
2040,164,376,212,-269,-24,293,53,646,400,373,366,293
2041,160,380,220,-269,-30,300,53,653,400,373,360,293
2042,162,373,210,-268,-24,292,40,626,406,366,366,300
2043,166,380,213,-273,-24,296,40,626,413,360,373,293
2044,166,386,220,-276,-26,302,53,613,400,353,360,306
2045,166,386,220,-276,-26,302,53,613,400,360,360,293
2046,160,382,222,-270,-32,302,53,613,400,360,353,293
2047,160,386,226,-273,-33,306,53,600,386,346,346,293
2048,166,384,217,-274,-25,300,53,606,380,353,353,286
2049,166,386,220,-276,-26,302,53,600,373,360,346,280
2050,160,380,220,-269,-30,300,60,600,380,353,346,293
2051,160,373,213,-266,-26,293,40,586,373,360,333,293
2052,160,366,206,-262,-24,286,33,573,373,346,333,280
2053,153,366,213,-260,-30,289,40,573,360,346,320,280
2054,160,373,213,-266,-26,293,26,560,360,340,326,286
2055,166,386,220,-276,-26,302,26,546,360,346,320,280
2056,160,384,224,-272,-32,304,26,526,360,333,320,266
2057,153,373,220,-262,-33,296,26,520,346,333,306,266
2058,146,360,213,-253,-33,286,26,506,346,313,293,240
2059,146,340,193,-242,-24,266,26,493,333,306,266,226
2060,142,342,200,-242,-29,270,26,473,326,286,266,233
2061,140,340,200,-240,-30,269,26,466,320,280,253,226
2062,130,324,193,-226,-32,258,13,453,300,266,233,206
2063,120,313,193,-216,-37,253,13,440,293,253,226,186
2064,120,309,189,-214,-34,249,13,433,286,260,220,186
2065,120,306,186,-213,-33,246,13,426,293,253,213,173
2066,117,297,180,-206,-32,238,33,406,280,253,200,160
2067,106,293,186,-200,-40,240,40,400,280,240,200,160
2068,104,286,182,-194,-40,234,20,373,266,220,186,146
2069,100,280,180,-189,-40,229,26,346,266,213,173,133
2070,80,270,190,-174,-56,230,26,340,253,200,160,113
2071,73,260,186,-166,-57,222,26,333,253,200,160,106
2072,73,246,173,-160,-50,209,26,320,253,193,153,100
2073,66,246,180,-156,-57,213,26,306,240,186,146,106
2074,57,237,180,-146,-61,208,33,300,246,173,146,100
2075,40,226,186,-133,-73,206,40,280,240,173,133,106
2076,33,220,186,-126,-77,202,26,260,233,166,126,86
2077,33,206,173,-120,-70,189,13,253,226,146,106,80
2078,42,209,166,-125,-62,188,13,240,220,140,113,80
2079,60,213,153,-136,-46,182,13,226,226,146,120,93
2080,50,206,156,-128,-53,181,6,226,206,133,113,73
2081,46,200,153,-122,-53,176,26,213,200,133,106,66
2082,49,186,137,-117,-44,161,26,206,200,120,106,73
2083,53,173,120,-113,-33,146,26,213,186,106,93,66
2084,37,157,120,-97,-41,138,33,206,173,106,86,53
2085,26,146,120,-86,-46,133,40,213,173,93,93,53
2086,17,136,118,-76,-50,126,26,220,166,93,86,33
2087,6,140,133,-73,-64,136,40,226,173,93,93,26
2088,9,137,128,-73,-60,132,26,226,173,86,93,33
2089,13,126,113,-69,-50,120,26,213,173,93,80,26
2090,13,129,116,-70,-52,122,33,206,180,80,80,20
2091,6,126,120,-66,-57,122,26,186,173,80,66,26
2092,16,122,106,-69,-45,114,26,180,173,73,53,33
2093,20,120,100,-69,-40,109,26,160,173,80,53,26
2094,20,113,93,-66,-37,102,33,153,153,73,46,20
2095,20,106,86,-62,-33,96,40,133,146,53,26,0
2096,13,106,93,-60,-40,100,33,140,153,53,26,-6
2097,13,106,93,-60,-40,100,40,146,146,40,26,-13
2098,6,97,90,-52,-42,93,40,133,140,40,13,-26
2099,0,93,93,-46,-46,93,40,133,133,40,13,-26
2100,2,96,93,-49,-45,94,26,120,126,26,0,-26
2101,0,86,86,-42,-44,86,13,120,133,26,0,-26
2102,0,89,89,-44,-45,89,6,106,133,33,13,-33
2103,0,93,93,-46,-46,93,0,106,133,40,26,-26
2104,2,90,88,-46,-42,89,0,100,133,26,6,-26
2105,0,80,80,-40,-40,80,0,80,133,26,0,-40
2106,-9,73,82,-32,-46,77,0,86,140,33,0,-46
2107,-6,73,80,-33,-44,76,0,80,146,26,0,-53
2108,-26,73,100,-22,-64,86,13,86,133,20,-6,-40
2109,-53,73,126,-9,-90,100,26,93,133,13,0,-40
2110,-44,66,110,-10,-77,88,20,66,126,13,-6,-46
2111,-46,53,100,-2,-73,76,13,53,120,0,-13,-53
2112,-24,53,77,-14,-50,65,13,46,113,0,-13,-53
2113,-6,60,66,-26,-37,62,13,40,106,0,-13,-53
2114,-13,60,73,-22,-44,66,13,60,113,0,-20,-46
2115,-13,60,73,-22,-44,66,13,53,106,0,0,-40
2116,-6,56,62,-24,-34,58,-6,46,106,0,-6,-40
2117,-6,53,60,-22,-33,56,0,40,106,-13,0,-40
2118,-6,46,53,-20,-30,49,0,33,120,-6,0,-40
2119,-13,40,53,-13,-33,46,0,13,133,0,0,-53
2120,0,26,26,-13,-13,26,-6,13,113,-13,-26,-60
2121,20,26,6,-22,6,16,-13,13,106,-26,-40,-66
2122,6,6,0,-6,2,2,-13,20,100,-33,-40,-73
2123,-13,0,13,6,-13,6,-13,26,93,-40,-40,-80
2124,-9,10,20,0,-14,14,-13,13,93,-40,-40,-80
2125,-13,13,26,0,-20,20,-13,13,93,-53,-40,-80
2126,-16,22,38,-2,-28,30,-13,0,100,-46,-40,-86
2127,-20,26,46,-2,-33,36,-13,-13,93,-53,-40,-93
2128,-20,29,49,-4,-34,38,13,-6,93,-46,-40,-86
2129,-26,26,53,0,-40,40,26,0,106,-53,-40,-80
2130,-4,22,26,-9,-16,24,33,-13,106,-46,-46,-80
2131,6,26,20,-16,-6,22,26,-13,106,-40,-53,-93
2132,13,33,20,-22,-4,26,33,-13,100,-46,-53,-80
2133,26,40,13,-33,6,26,26,-13,106,-53,-53,-93
2134,17,40,22,-28,-2,30,33,0,113,-53,-53,-73
2135,13,33,20,-22,-4,26,40,0,106,-53,-66,-80
2136,6,26,20,-16,-6,22,26,-6,106,-53,-66,-80
2137,-6,13,20,-2,-13,16,26,0,106,-53,-66,-80
2138,0,16,16,-8,-8,16,26,-13,100,-66,-66,-73
2139,-6,13,20,-2,-13,16,26,0,93,-66,-66,-66
2140,-20,13,33,4,-26,22,33,0,100,-66,-66,-66
2141,-26,20,46,4,-37,33,40,0,106,-66,-66,-66
2142,-22,33,56,-5,-40,44,33,6,106,-66,-66,-66
2143,-40,33,73,4,-57,53,40,13,106,-53,-66,-66
2144,-33,24,57,5,-45,40,33,6,113,-60,-60,-66
2145,-40,26,66,6,-53,46,40,-13,106,-53,-53,-66
2146,-20,33,53,-6,-37,42,40,-13,106,-53,-66,-86
2147,-13,40,53,-13,-33,46,40,-13,106,-66,-66,-93
2148,-9,40,49,-14,-29,44,33,-20,106,-53,-66,-93
2149,-6,40,46,-16,-26,42,26,-26,106,-53,-66,-93
2150,2,42,40,-22,-18,41,13,-26,120,-60,-73,-93
2151,13,53,40,-33,-13,46,0,-26,120,-66,-66,-93
2152,-2,53,56,-25,-29,54,0,-20,120,-66,-86,-100
2153,-13,53,66,-20,-40,60,0,-26,120,-66,-80,-93
2154,-13,60,73,-22,-44,66,0,-26,113,-80,-93,-106
2155,-20,66,86,-22,-53,76,0,-26,106,-80,-93,-106
2156,-13,80,93,-33,-53,86,13,-33,106,-73,-86,-106
2157,-13,86,100,-36,-57,93,26,-40,93,-66,-80,-106
2158,-10,86,97,-37,-54,92,13,-46,93,-73,-86,-113
2159,-13,86,100,-36,-57,93,13,-53,93,-80,-93,-120
2160,-13,86,100,-36,-57,93,6,-53,86,-86,-93,-126
2161,-13,86,100,-36,-57,93,13,-53,80,-93,-93,-133
2162,-16,89,105,-36,-61,97,20,-46,93,-86,-86,-133
2163,-20,93,113,-36,-66,102,26,-53,93,-80,-80,-133
2164,-24,93,117,-34,-70,105,26,-53,106,-80,-80,-140
2165,-20,86,106,-33,-64,96,26,-53,106,-80,-80,-146
2166,-29,80,109,-25,-69,94,20,-53,100,-80,-80,-146
2167,-33,80,113,-22,-73,96,13,-53,106,-80,-93,-146
2168,-33,66,100,-16,-66,82,13,-73,93,-86,-93,-146
2169,-46,53,100,-2,-73,76,13,-93,93,-93,-106,-146
2170,-46,44,90,1,-69,66,6,-93,100,-93,-120,-146
2171,-46,46,93,0,-70,69,0,-93,93,-93,-120,-146
2172,-40,53,93,-6,-66,73,6,-93,93,-93,-113,-146
2173,-33,60,93,-13,-64,76,13,-93,93,-93,-120,-146
2174,-33,66,100,-16,-66,82,13,-80,86,-93,-120,-146
2175,-13,73,86,-29,-50,80,13,-66,80,-80,-120,-146
2176,-9,82,92,-36,-50,86,13,-60,86,-86,-120,-133
2177,-20,86,106,-33,-64,96,13,-53,93,-80,-120,-120
2178,-6,89,96,-41,-52,92,6,-53,93,-80,-120,-120
2179,0,93,93,-46,-46,93,13,-53,93,-80,-120,-120
2180,-2,90,93,-44,-48,92,13,-53,93,-80,-113,-113
2181,-13,80,93,-33,-53,86,26,-66,93,-80,-106,-106
2182,-10,73,84,-30,-48,78,6,-60,86,-80,-106,-113
2183,-13,66,80,-26,-46,73,0,-66,80,-80,-106,-120
2184,-26,64,90,-18,-58,77,13,-60,80,-86,-100,-93
2185,-53,53,106,0,-80,80,13,-53,80,-93,-93,-93
2186,-60,53,113,4,-86,82,13,-40,86,-80,-86,-80
2187,-73,53,126,10,-100,89,0,-26,93,-66,-80,-80
2188,-50,53,104,-1,-77,78,0,-33,93,-93,-73,-73
2189,-33,46,80,-6,-57,62,0,-40,93,-93,-66,-80
2190,-10,50,61,-20,-36,56,-6,-33,93,-93,-73,-86
2191,0,46,46,-22,-24,46,-13,-40,80,-93,-80,-93
2192,-6,26,33,-9,-20,29,-13,-26,93,-93,-80,-100
2193,-13,20,33,-2,-24,26,0,-26,93,-93,-80,-106
2194,-13,16,29,-1,-21,22,0,-26,86,-93,-73,-106
2195,-13,20,33,-2,-24,26,0,-13,80,-93,-66,-106
2196,-9,20,29,-5,-20,24,0,-26,86,-93,-73,-106
2197,-13,20,33,-2,-24,26,0,-26,80,-93,-80,-106
2198,-16,20,36,-1,-26,28,-13,-13,80,-86,-73,-113
2199,-20,20,40,0,-30,29,-13,-13,93,-80,-66,-120
2200,-20,13,33,4,-26,22,-13,-13,93,-86,-80,-113
2201,-20,13,33,4,-26,22,0,-13,93,-80,-80,-120
2202,-17,6,24,5,-21,14,-13,-20,86,-86,-86,-120
2203,-13,-6,6,10,-10,0,-13,-13,80,-80,-93,-120
2204,-26,2,29,12,-28,16,6,-13,73,-73,-86,-113
2205,-33,0,33,17,-33,16,13,-13,66,-80,-80,-106
2206,-13,16,29,-1,-21,22,26,-20,73,-86,-100,-100
2207,6,40,33,-22,-13,36,40,-26,80,-66,-93,-93
2208,-13,37,50,-12,-32,44,40,-20,86,-66,-86,-86
2209,-26,33,60,-2,-44,46,40,-13,93,-80,-93,-80
2210,-26,26,53,0,-40,40,33,-13,80,-80,-93,-80
2211,-26,20,46,4,-37,33,26,0,80,-66,-80,-80
2212,-20,36,56,-8,-38,45,33,0,100,-66,-73,-80
2213,-6,33,40,-13,-24,36,40,0,93,-66,-80,-80
2214,-9,33,42,-12,-26,37,40,0,86,-66,-86,-80
2215,-20,33,53,-6,-37,42,40,0,80,-66,-93,-80
2216,-16,33,49,-8,-33,41,46,0,86,-60,-80,-86
2217,-20,40,60,-9,-40,49,53,0,93,-53,-80,-93
2218,-13,37,50,-12,-32,44,46,-6,86,-60,-80,-86
2219,-6,33,40,-13,-24,36,40,-13,80,-66,-93,-93
2220,-4,26,30,-10,-17,28,46,-13,73,-73,-100,-100
2221,0,13,13,-6,-6,13,53,-13,66,-80,-106,-106
2222,2,6,4,-4,-1,5,46,-26,60,-73,-100,-113
2223,6,0,-6,-2,6,-4,40,-26,53,-66,-93,-120
2224,6,2,-4,-4,5,-1,40,-33,53,-66,-93,-126
2225,6,0,-6,-2,6,-4,40,-26,53,-66,-93,-133
2226,-2,-9,-6,6,1,-8,46,-20,60,-73,-93,-140
2227,-13,-6,6,10,-10,0,53,-13,66,-80,-93,-133
2228,-16,-4,12,10,-14,4,46,-20,60,-86,-80,-126
2229,-20,0,20,10,-20,9,53,-26,53,-93,-80,-120
2230,-17,2,20,8,-18,10,60,-13,60,-66,-93,-120
2231,-20,0,20,10,-20,9,53,-13,66,-66,-93,-120
2232,-20,0,20,10,-20,9,53,-26,60,-60,-93,-120
2233,-26,-6,20,17,-24,6,53,-26,66,-53,-93,-120
2234,-22,-6,16,14,-20,4,53,-20,53,-60,-100,-120
2235,-26,-6,20,17,-24,6,53,-13,53,-53,-93,-120
2236,-20,2,22,9,-21,12,66,0,60,-53,-86,-120
2237,-6,13,20,-2,-13,16,80,13,66,-53,-80,-120
2238,-4,10,14,-2,-9,12,73,13,73,-53,-80,-113
2239,0,6,6,-2,-4,6,66,13,80,-53,-80,-106
2240,-4,6,10,-1,-8,8,66,6,66,-73,-100,-120
2241,6,6,0,-6,2,2,66,0,66,-66,-106,-120
2242,-9,6,16,1,-13,10,60,6,66,-53,-86,-126
2243,-20,6,26,6,-24,16,66,13,66,-40,-80,-133
2244,-40,4,44,18,-42,24,60,6,73,-33,-73,-113
2245,-60,6,66,26,-64,36,66,0,80,-26,-66,-106
2246,-69,0,69,34,-69,34,66,0,93,-26,-66,-100
2247,-66,-6,60,37,-64,26,66,0,93,-26,-66,-93
2248,-50,-6,44,29,-48,18,73,6,86,-26,-66,-93
2249,-40,-13,26,26,-33,6,66,0,80,-26,-66,-93
2250,-17,-13,4,16,-10,-5,60,0,80,-26,-66,-100
2251,6,-20,-26,6,16,-24,53,0,80,-26,-66,-106
2252,2,-13,-16,5,9,-14,60,0,86,-26,-66,-106
2253,13,-13,-26,0,20,-20,66,0,80,-26,-66,-106
2254,9,-17,-26,4,17,-22,53,-13,93,-6,-66,-106
2255,20,-13,-33,-2,26,-24,66,-13,93,-13,-53,-106
2256,10,-16,-26,2,18,-21,60,-13,100,-6,-53,-93
2257,6,-20,-26,6,16,-24,53,-13,106,-13,-53,-93
2258,-2,-20,-17,12,6,-18,60,-13,100,-20,-53,-80
2259,-13,-20,-6,17,-4,-13,66,-13,93,-13,-40,-66
2260,-10,-17,-6,14,-2,-12,60,-6,100,-20,-46,-66
2261,-6,-13,-6,10,0,-10,53,0,106,-13,-40,-66
2262,-26,-22,4,25,-16,-9,53,6,100,-26,-33,-66
2263,-53,-26,26,40,-40,0,53,0,93,-26,-26,-66
2264,-53,-40,13,46,-33,-13,53,6,73,-33,-33,-66
2265,-53,-46,6,50,-30,-20,40,0,66,-40,-53,-66
2266,-62,-44,18,53,-41,-13,53,0,60,-46,-53,-60
2267,-60,-33,26,46,-44,-4,53,0,66,-53,-53,-53
2268,-37,-30,6,34,-22,-12,46,6,66,-53,-53,-60
2269,-20,-26,-6,24,-6,-17,40,13,66,-53,-53,-66
2270,-42,-24,18,33,-30,-2,53,6,66,-53,-53,-60
2271,-66,-26,40,46,-53,6,66,13,66,-53,-53,-66
2272,-60,-22,37,41,-49,6,80,20,73,-46,-46,-53
2273,-66,-20,46,44,-57,13,80,26,80,-40,-40,-53
2274,-53,-13,40,33,-46,13,80,13,73,-40,-40,-66
2275,-40,-13,26,26,-33,6,80,0,66,-40,-40,-66
2276,-26,-22,4,25,-16,-9,73,0,66,-46,-46,-73
2277,-13,-20,-6,17,-4,-13,66,-13,66,-53,-53,-80
2278,-13,-22,-9,18,-2,-16,66,-6,73,-53,-53,-80
2279,-13,-26,-13,20,0,-20,66,0,80,-53,-53,-80
2280,-10,-29,-18,20,4,-24,66,-13,73,-53,-53,-80
2281,0,-26,-26,13,13,-26,66,-13,66,-53,-53,-80
2282,6,-17,-24,5,14,-21,66,0,66,-53,-40,-73
2283,13,-6,-20,-2,16,-13,66,0,66,-53,-40,-80
2284,13,-20,-33,4,22,-26,66,-6,66,-53,-53,-73
2285,6,-33,-40,13,22,-37,66,0,66,-53,-53,-80
2286,2,-26,-29,12,16,-28,73,-6,66,-53,-53,-80
2287,0,-26,-26,13,13,-26,66,-13,66,-53,-53,-80
2288,16,-17,-33,1,24,-25,66,-13,73,-46,-60,-80
2289,20,-6,-26,-6,22,-17,66,-13,93,-40,-66,-80
2290,20,-4,-24,-8,21,-14,60,-13,80,-40,-60,-86
2291,20,0,-20,-9,20,-10,53,-13,80,-40,-53,-93
2292,13,-16,-29,1,21,-22,53,-20,73,-33,-60,-93
2293,13,-20,-33,4,22,-26,53,-26,66,-26,-66,-93
2294,20,-17,-37,-1,28,-28,40,-26,66,-40,-66,-100
2295,20,-13,-33,-2,26,-24,40,-26,66,-40,-66,-106
2296,6,-13,-20,4,13,-17,53,-20,73,-33,-73,-100
2297,-6,-13,-6,10,0,-10,66,-13,80,-26,-80,-93
2298,-6,-22,-16,14,4,-20,66,-13,80,-26,-80,-93
2299,-13,-26,-13,20,0,-20,80,-13,80,-26,-80,-93
2300,-13,-26,-13,20,0,-20,80,-20,73,-33,-80,-93
2301,-13,-33,-20,24,2,-26,80,-26,66,-40,-80,-106
2302,2,-33,-36,16,18,-34,80,-33,73,-33,-93,-93
2303,20,-33,-53,6,36,-44,80,-13,80,-26,-93,-106
2304,29,-17,-46,-5,37,-32,80,-6,86,-20,-73,-86
2305,40,-6,-46,-16,42,-26,66,-13,93,-13,-66,-93
2306,46,-4,-50,-21,48,-28,53,-6,93,-20,-66,-93
2307,46,0,-46,-22,46,-24,40,-13,93,-26,-66,-93
2308,44,-6,-50,-18,46,-29,40,-6,106,-20,-73,-93
2309,40,0,-40,-20,40,-20,40,0,106,-13,-66,-93
2310,37,0,-37,-18,37,-18,53,0,106,-6,-60,-86
2311,33,0,-33,-16,33,-17,66,0,106,0,-53,-80
2312,29,2,-26,-16,28,-12,80,0,106,0,-53,-86
2313,40,6,-33,-22,36,-13,93,0,106,0,-53,-93
2314,30,9,-21,-20,25,-6,106,6,100,-6,-60,-93
2315,20,13,-6,-16,13,2,120,13,93,-13,-66,-93
2316,-42,4,46,20,-45,25,126,13,113,-20,-53,-73
2317,-106,-13,93,60,-100,40,133,13,133,-13,-40,-53
2318,-93,-13,80,53,-86,33,153,13,133,-6,-40,-53
2319,-80,-20,60,50,-70,20,160,0,133,0,-53,-53
2320,-64,-20,44,42,-54,12,146,6,140,0,-53,-46
2321,-53,-20,33,37,-44,6,146,13,146,0,-40,-40
2322,-44,-10,33,28,-38,10,133,13,140,0,-60,-53
2323,-33,-6,26,20,-30,9,120,13,133,0,-53,-66
2324,-33,-16,17,25,-25,0,126,-13,126,-13,-46,-73
2325,-40,-26,13,33,-26,-6,120,-26,120,-26,-40,-80
2326,6,-10,-17,2,12,-14,106,-13,113,-33,-53,-80
2327,53,0,-53,-26,53,-26,93,-26,106,-40,-53,-80
2328,50,-2,-53,-24,52,-28,80,-26,93,-46,-60,-93
2329,46,-6,-53,-20,49,-30,66,-26,80,-53,-66,-106
2330,33,6,-26,-20,29,-10,80,-26,80,-66,-66,-100
2331,0,13,13,-6,-6,13,80,-26,80,-53,-66,-93
2332,9,10,1,-9,4,5,66,-26,86,-60,-66,-86
2333,20,13,-6,-16,13,2,40,-26,93,-53,-66,-93
2334,33,6,-26,-20,29,-10,33,-40,73,-66,-80,-100
2335,26,0,-26,-13,26,-13,26,-40,66,-80,-93,-106
2336,26,-6,-33,-9,29,-20,20,-40,60,-93,-100,-113
2337,33,-6,-40,-13,36,-24,13,-40,53,-106,-106,-120
2338,60,2,-57,-30,58,-28,0,-53,46,-106,-106,-120
2339,73,13,-60,-42,66,-24,-13,-66,40,-106,-120,-133
2340,66,6,-60,-36,62,-26,-13,-66,33,-113,-120,-133
2341,53,6,-46,-29,49,-20,0,-66,26,-120,-120,-146
2342,44,4,-40,-24,41,-18,-6,-66,20,-113,-120,-146
2343,33,0,-33,-16,33,-17,0,-66,13,-106,-120,-146
2344,53,2,-50,-28,52,-24,0,-73,20,-106,-106,-140
2345,66,13,-53,-40,60,-20,0,-80,26,-106,-106,-133
2346,66,9,-57,-37,61,-24,13,-80,33,-113,-120,-133
2347,80,20,-60,-49,69,-20,26,-80,40,-120,-120,-133
2348,96,26,-69,-61,82,-21,33,-80,40,-113,-113,-126
2349,106,33,-73,-69,89,-20,40,-80,40,-106,-106,-120
